dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
train,1,0,53560,53560,86986,94,12,457,5.75,9,27,6,131.0,1,131.0,131.0,0.0,inf,0.0,1.0,131.0,0.0,0
test,1,0,53560,53560,86986,94,12,457,5.75,9,27,6,184.0,2,92.0,131.0,39.0,3.358974358974359,39.0,0.5,46.0,39.0,1
train,1,0,53560,53560,86986,95,12,447,5.5,9,27,5,131.0,1,131.0,131.0,0.0,inf,0.0,1.0,131.0,0.0,0
test,1,0,53560,53560,86986,95,12,447,5.5,9,27,5,194.0,2,97.0,131.0,34.0,3.8529411764705883,34.0,0.5,48.5,34.0,1
train,1,0,53560,53560,86986,96,13,487,5.75,9,27,5,131.0,1,131.0,131.0,0.0,inf,0.0,1.0,131.0,0.0,0
test,1,0,53560,53560,86986,96,13,487,5.75,9,27,5,194.0,2,97.0,131.0,34.0,3.8529411764705883,34.0,0.5,48.5,34.0,1
train,1,0,53560,53560,86986,97,13,447,5.5,9,27,7,131.0,1,131.0,131.0,0.0,inf,0.0,1.0,131.0,0.0,0
test,1,0,53560,53560,86986,97,13,447,5.5,9,27,7,174.0,2,87.0,131.0,44.0,2.977272727272727,44.0,0.5,43.5,44.0,1
train,1,0,53560,53560,86986,98,12,498,5.75,9,27,9,131.0,1,131.0,131.0,0.0,inf,0.0,1.0,131.0,0.0,0
test,1,0,53560,53560,86986,98,12,498,5.75,9,27,9,154.0,2,77.0,131.0,54.0,2.425925925925926,54.0,0.5,38.5,54.0,1
train,1,0,53560,53560,86986,99,13,447,5.5,9,27,3,131.0,1,131.0,131.0,0.0,inf,0.0,1.0,131.0,0.0,0
test,1,0,53560,53560,86986,99,13,447,5.5,9,27,3,214.0,2,107.0,131.0,24.0,5.458333333333333,24.0,0.5,53.5,24.0,1
train,1,0,53560,53560,86986,100,13,447,5.5,9,27,5,131.0,1,131.0,131.0,0.0,inf,0.0,1.0,131.0,0.0,0
test,1,0,53560,53560,86986,100,13,447,5.5,9,27,5,194.0,2,97.0,131.0,34.0,3.8529411764705883,34.0,0.5,48.5,34.0,1
train,2,22406,86986,86986,125287,0,15,960,5.25,7,15,23,213.0,3,213.0,213.0,0.0,inf,0.0,1.0,71.0,0.0,0
test,2,22406,86986,86986,125287,0,15,960,5.25,7,15,23,-850.0,5,-425.0,71.0,496.0,0.1431451612903226,496.0,0.2,-85.0,124.0,4
train,2,22406,86986,86986,125287,1,15,960,4.25,7,15,23,213.0,3,213.0,213.0,0.0,inf,0.0,1.0,71.0,0.0,0
test,2,22406,86986,86986,125287,1,15,960,4.25,7,15,23,-850.0,5,-425.0,71.0,496.0,0.1431451612903226,496.0,0.2,-85.0,124.0,4
train,2,22406,86986,86986,125287,2,15,609,4.25,7,15,3,213.0,3,213.0,213.0,0.0,inf,0.0,1.0,71.0,0.0,0
test,2,22406,86986,86986,125287,2,15,609,4.25,7,15,3,-50.0,5,-25.0,71.0,96.0,0.7395833333333334,96.0,0.2,-5.0,24.0,4
train,2,22406,86986,86986,125287,3,14,2553,7.5,6,19,4,215.0,5,215.0,273.0,58.0,4.706896551724138,29.0,0.6,43.0,29.0,1
test,2,22406,86986,86986,125287,3,14,2553,7.5,6,19,4,438.0,9,219.0,364.0,145.0,2.510344827586207,58.0,0.4444444444444444,24.333333333333332,29.0,2
train,2,22406,86986,86986,125287,4,13,1304,7.25,5,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,4,13,1304,7.25,5,23,3,552.0,11,276.0,444.0,168.0,2.642857142857143,96.0,0.36363636363636365,25.09090909090909,24.0,4
train,2,22406,86986,86986,125287,5,13,2640,10.0,6,26,3,252.0,2,252.0,252.0,0.0,inf,0.0,1.0,126.0,0.0,0
test,2,22406,86986,86986,125287,5,13,2640,10.0,6,26,3,360.0,5,180.0,252.0,72.0,3.5,72.0,0.4,36.0,24.0,3
train,2,22406,86986,86986,125287,6,13,1304,10.0,6,26,3,252.0,2,252.0,252.0,0.0,inf,0.0,1.0,126.0,0.0,0
test,2,22406,86986,86986,125287,6,13,1304,10.0,6,26,3,360.0,5,180.0,252.0,72.0,3.5,72.0,0.4,36.0,24.0,3
train,2,22406,86986,86986,125287,7,13,984,6.0,3,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,7,13,984,6.0,3,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,8,13,984,6.0,3,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,8,13,984,6.0,3,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,9,13,1186,6.0,3,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,9,13,1186,6.0,3,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,10,13,984,7.5,3,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,10,13,984,7.5,3,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,11,13,984,7.5,3,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,11,13,984,7.5,3,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,12,13,984,7.5,3,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,12,13,984,7.5,3,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,13,13,984,7.5,3,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,13,13,984,7.5,3,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,14,13,1304,6.0,1,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,14,13,1304,6.0,1,23,3,456.0,13,228.0,444.0,216.0,2.0555555555555554,144.0,0.3076923076923077,17.53846153846154,24.0,6
train,2,22406,86986,86986,125287,15,13,1186,4.75,2,23,4,246.0,6,246.0,333.0,87.0,3.8275862068965516,58.0,0.5,41.0,29.0,2
test,2,22406,86986,86986,125287,15,13,1186,4.75,2,23,4,-20.0,10,-10.0,222.0,232.0,0.9568965517241379,174.0,0.2,-1.0,29.0,6
train,2,22406,86986,86986,125287,16,13,1186,7.5,2,23,3,261.0,6,261.0,333.0,72.0,4.625,48.0,0.5,43.5,24.0,2
test,2,22406,86986,86986,125287,16,13,1186,7.5,2,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,17,13,1304,7.25,2,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2
test,2,22406,86986,86986,125287,17,13,1304,7.25,2,23,2,546.0,13,273.0,444.0,171.0,2.5964912280701755,114.0,0.3076923076923077,21.0,19.0,6
train,2,22406,86986,86986,125287,18,13,895,7.25,2,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1
test,2,22406,86986,86986,125287,18,13,895,7.25,2,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,19,13,1304,6.0,3,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2
test,2,22406,86986,86986,125287,19,13,1304,6.0,3,23,2,546.0,13,273.0,444.0,171.0,2.5964912280701755,114.0,0.3076923076923077,21.0,19.0,6
train,2,22406,86986,86986,125287,20,13,984,4.5,3,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2
test,2,22406,86986,86986,125287,20,13,984,4.5,3,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,21,13,1186,5.75,3,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2
test,2,22406,86986,86986,125287,21,13,1186,5.75,3,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,22,13,548,7.5,1,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1
test,2,22406,86986,86986,125287,22,13,548,7.5,1,23,3,60.0,10,30.0,222.0,192.0,1.15625,144.0,0.2,3.0,24.0,6
train,2,22406,86986,86986,125287,23,13,915,4.5,5,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,23,13,915,4.5,5,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,24,13,915,4.5,5,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,24,13,915,4.5,5,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,25,13,548,6.25,4,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,25,13,548,6.25,4,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,26,13,885,5.75,3,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,26,13,885,5.75,3,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,27,13,915,5.75,3,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,27,13,915,5.75,3,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,28,13,915,4.0,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,28,13,915,4.0,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,29,13,885,4.5,3,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,29,13,885,4.5,3,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,30,13,548,3.75,3,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,30,13,548,3.75,3,23,2,102.0,11,51.0,222.0,171.0,1.2982456140350878,114.0,0.18181818181818182,4.636363636363637,19.0,6
train,2,22406,86986,86986,125287,31,13,915,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,31,13,915,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,32,13,548,4.5,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,32,13,548,4.5,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,33,13,915,4.0,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,33,13,915,4.0,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,34,13,548,4.5,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,34,13,548,4.5,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,35,13,548,4.25,8,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,35,13,548,4.25,8,23,2,216.0,8,108.0,222.0,114.0,1.9473684210526316,76.0,0.25,13.5,19.0,4
train,2,22406,86986,86986,125287,36,13,915,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,36,13,915,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,37,13,885,4.25,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,37,13,885,4.25,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,38,13,915,4.0,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,38,13,915,4.0,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,39,13,878,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,39,13,878,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,40,13,915,5.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,40,13,915,5.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,41,13,915,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,41,13,915,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,42,13,548,4.5,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,42,13,548,4.5,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,43,13,526,4.75,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,43,13,526,4.75,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,44,13,493,4.0,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,44,13,493,4.0,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,45,13,915,4.0,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,45,13,915,4.0,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,46,13,915,4.0,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,46,13,915,4.0,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,47,13,887,4.75,3,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,47,13,887,4.75,3,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,48,13,915,4.0,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,48,13,915,4.0,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,49,13,493,4.75,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,49,13,493,4.75,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,50,13,915,4.0,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,50,13,915,4.0,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,51,13,569,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,51,13,569,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,52,13,860,4.5,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,52,13,860,4.5,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,53,13,832,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,53,13,832,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,54,13,526,4.0,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,54,13,526,4.0,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,55,13,548,4.75,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,55,13,548,4.75,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,56,13,814,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,56,13,814,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,57,13,493,4.5,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,57,13,493,4.5,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,58,13,548,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,58,13,548,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,59,13,869,4.5,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,59,13,869,4.5,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,60,13,832,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,60,13,832,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,61,13,563,4.25,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,61,13,563,4.25,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,62,13,563,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,62,13,563,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,63,13,522,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,63,13,522,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,64,13,563,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,64,13,563,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,65,13,542,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,65,13,542,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,66,13,860,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,66,13,860,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,67,13,542,4.5,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,67,13,542,4.5,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,68,13,860,5.75,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,68,13,860,5.75,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,69,13,563,4.75,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,69,13,563,4.75,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,70,13,542,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,70,13,542,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,71,13,860,4.25,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,71,13,860,4.25,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,72,13,860,5.0,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,72,13,860,5.0,2,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,73,13,773,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,73,13,773,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,74,13,860,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,74,13,860,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,75,13,834,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,75,13,834,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,76,13,773,6.0,4,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,76,13,773,6.0,4,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,77,13,542,4.75,5,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,77,13,542,4.75,5,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,78,13,533,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,78,13,533,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,79,13,542,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,79,13,542,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,80,13,542,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,80,13,542,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,81,13,885,4.75,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,81,13,885,4.75,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,82,13,732,4.25,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,82,13,732,4.25,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
train,2,22406,86986,86986,125287,83,13,860,5.5,1,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,2,22406,86986,86986,125287,83,13,860,5.5,1,23,2,140.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6
